,Email Text,Label
7741,re : you have rolex ? cpu who can resist a 24 kt . white gold rolex watch surrounded in stainless steal ? the high profile jewelry you ' re looking for at the lowest prices in the nation ! click here and choose from our collection of rolex watches . council advocate,1
13418,told me about your dace technique k 6 w i came to show you this new site i found . it has many live gu . rlz beamed diretory to your place . they are so hot and cute that i had to share it with you . here is the link i was talking about to unsubscribe % lucidremoves,1
15516,"proposal i am mr . charles soludo a consulting auditor , nedbank plc , johannesburg - south africa . during the course of my auditing work with my client bank late last year , i discovered an account worth 25 , 400 . 000 . 00 opened in the bank in 1998 by a foreigner , a german , late mr . andreas schranner it is because of the perceived possibility of not being able to locate any of late mr . andreas schranner next of kin known to the bank , according to the immigration data available to the bank , that i contacted you to stand in as the next of kin . i have secretly discussed this matter with a close confident attorney whom i must involve in order to assist us produce legal back - up documents which would substantiate claims / position of next of kin and also enable us have a smooth and successful transfer of the fund to any foreign bank account which you are going to nominate . all validating and authenticating documents to enable you get this fund will be carefully worked out . we have secured from the probate registry , an order of mandamus to locate any of the deceased beneficiaries and that makes this business 100 % risk free . the sharing ratio after completion of transfer will be thus : 60 % for me , 35 % for you and 5 % for expensies . kindly indicate your interest to enable us , with your assistance , move the fund to the banks offshore clearing houses in europe . please note that for the purposes of confidentiality , all further correspondence should be through my alternative email : soludo 211 @ yahoo . com . au accept my warm regards as i await your response . sincerely , mr . soludo charles .",1
14121,"From: Donald Eastlake 3rd 
July 16, 2002
By Yonder Blessed Moon, Sleuths Decode Life and Art
By LEON JAROFFOn its way back from the Pacific island of Tinian, where it had
delivered the uranium core for the atomic bomb that destroyed Hiroshima,
the heavy cruiser Indianapolis was torpedoed by the Japanese submarine
I-58 and sent to the bottom of the Philippine Sea. It was one of the
worst disasters in American naval history; only 317 of its nearly 1,200
crew members survived.Now experts at Southwest Texas State University have given that tragic
story a startling new twist.It was the moon, they say, that sank the Indianapolis. Or anyway, they
write in the July issue of Sky & Telescope, it was the moon that made
the sinking possible.Using astronomical computer programs, records and weather reports, as
well as the known coordinates and running speeds of the ship and the
submarine that sank it, the authors determined that when the I-58
surfaced, it was perfectly aligned, west to east, with the cruiser. And,
they said, a three-quarter moon had just emerged from behind the clouds.Looking across the moonlit water, an I-58 crewman spotted the ship
silhouetted against the sky, 10.3 miles away. Half an hour later, six
torpedoes sent it to the bottom.""It was sheer chance,"" said Dr. Donald Olson, an astronomer. ""Without
that alignment with the moon, the lookouts would not have spotted the
cruiser, especially at that distance.""With Russell Doescher, a physics lecturer, Dr. Olson conducts a
university honors course called ""Astronomy in Art, History and
Literature."" In the last 15 years, he has pinpointed the time and place
of the rendering of art masterpieces, given new interpretations of
astronomical references in Chaucer and revealed the decisive role of the
moon in military and other encounters.Two years ago, for example, Dr. Olson turned his attention to the bright
star in van Gogh's ""White House at Night."" He and some students went to
Auvers, France, where van Gogh created his final works, and searched
until they found the house, largely unchanged. Sifting through letters
from van Gogh to his brother, Dr. Olson found that the painting was
completed in June 1890.Noting the orientation of the house in the painting, he determined where
van Gogh had set his easel and what section of the sky he had portrayed,
and from the lighting and shadows, he established that the house had
been illuminated by the setting sun. His computer analysis then
identified the ""star."" It was Venus, which in early evening in mid-June
had occupied that part of the sky.A final check of local weather records pinpointed the actual date van
Gogh had composed the painting, June 16, the only clear day in the
middle of the month that year.Dr. Olson has also turned his attention to Shakespeare, intrigued by the
opening of ""Hamlet,"" when guards on the ramparts of Elsinor refer to the
""star that's westward from the pole had made his course to illume that
part of heaven where now it burns."" From the guards' description, the
season and the time, other astronomers had suggested several bright
stars as possibilities, but Dr. Olson's calculations placed it in the
constellation Cassiopeia, which lacks any notably luminous stars.Pondering this problem on a trip with his wife, Dr. Olson was suddenly
inspired. He was aware that in 1572, a supernova, called Tycho's star,
for the Danish astronomer Tycho Brahe, suddenly flamed in Cassiopeia,
creating a worldwide sensation. Shakespeare, 8 at the time, would
certainly have recalled the event, and his memory was probably refreshed
by the description of the supernova in a history book that was the
source of some of his best-known plays.Dr. Olson has no doubt that the star that glared above Elsinor that
night was Tycho's, and he has an impressive record of other
astronomy-based sleuthing.Aware that the photographer Ansel Adams often neglected to date his
negatives, Dr. Olson set out to find when Adams had shot his classic
""Moon and Half Dome."" At Yosemite, Dr. Olson and his students found
Adams's vantage point, studied the location, phase and features of the
moon in the photograph, plus the shadows on the Dome, snow on the peak
and other clues, and then announced that the picture had been taken at
4:14 p.m., Dec. 28, 1960.Then, Dr. Olson calculated that the setting would be virtually identical
at 4:05 p.m. on Dec. 13, 1994. On that day Adams's daughter-in-law
visited Yosemite and was photographed holding a print of ""Moon and the
Half Dome"" in the foreground of an eerily similar view of the actual
moon and the Half Dome.Analyzing Chaucer's works, Dr. Olson has confirmed that a particularly
rapid movement of the moon described in ""The Merchant's Tale"" occurred
in April 1389. And in ""The Franklin's Tale,"" Chaucer's description of
the heavenly alignment that caused an exceptionally high tide on the
Brittany coast, convinced Dr. Olson that Chaucer was an advanced amateur
astronomer.Then there was Paul Revere. On his way to saddle up for his famous ride,
how did he manage to row undetected past a British warship on a moonlit
night in Boston Harbor? Dr. Olson's computer program revealed that,
while the moon was nearly full that night, it was unusually close to the
southern horizon and did not illuminate Revere's boat.Dr. Olson's proudest achievement was explaining ""the tide that failed""
in the bloody Marine Corps landing at Tarawa atoll on Nov. 20, 1943.
Planners had expected a tide to provide a water depth of five feet over
a reef some 600 yards from shore, allowing larger landing craft, with
drafts of at least four feet, to pass.But that day and the next, in the words of some observers, ""the ocean
just sat there,"" providing neither low tide nor high tide and leaving a
mean depth of three feet over the reef. The craft grounded on the edge
of the reef, and many marines were killed or injured as they waded 600
yards to the shore, rifles over their heads, in the face of machine-gun
fire from the Japanese.Asked by a former marine about the tidal phenomenon, Dr. Olson spent six
months researching and mastering tidal theory and discovered that the
military planners were aware that they had to contend with a ""neap""
tide. This phenomenon occurs twice a month when the moon is near its
first or last quarter, because the countering tug of the sun causes
water levels to deviate less.But that day, the moon was also almost at its farthest point from earth
and exerted even less pull, leaving the waters relatively undisturbed
and the marines in trouble.""I'm not in the least blaming the planners,"" Dr. Olson said, explaining
that the techniques used in accurately determining tides hadn't been
applied to the waters at Tarawa.Indeed, he modestly claims, by using his computer program, ""We can
calculate the tides in any port in the world on any day in history.""Yet Dr. Olson's greatest satisfaction seems to stem from his
interdisciplinary approach to astronomical sleuthing. ""I have thought
about van Gogh, about Shakespeare and Chaucer,"" he says, ""and that has
made my life as a scientist much richer.""
http://xent.com/mailman/listinfo/fork
",0
4694,"organizational announcement : industrial origination , ctg , and ena treasury effective immediately , ray bowen will take over leadership of the industrial origination group responsible for enron north america  , s origination activities in the industrial market including pulp & paper , metals , refining , and petrochemicals . as part of the industrial origination group , jim ajello , will continue to lead the origination effort in the metals , refining , and petrochemical sector . edward ondarza maintains oversight of origination in the pulp and paper sectors . rodney malcolm retains primary responsibility for leading the execution of transactions and delivery of the outsource solutions to industrial customers . when the commercial transactions group was created approximately a year ago , the objective was to create an internal emphasis on the development of transaction execution skills that are necessary to execute complex , structured transactions and to foster better deal quality . we believe that the primary objectives of the ctg have been achieved , and in order to better position the organization for the remainder of 2000 and in response to ray bowen  , s new position , the following changes will be made in the commercial transactions group organization . transaction development : transaction development , which was created to provide focused deal execution capability to the origination groups , will be merged into each respective origination group and report solely to the group leaders . portfolio management : all activities surrounding portfolio investments will report to jeff donahue . jeff will be responsible for ena  , s  & capital book  8 and will have a high level of involvement in existing portfolio investments and will work closely with ena treasury and the various origination groups to assure that new transactions ( a ) incorporate appropriate risk / return characteristics , ( b ) are evaluated in the context of market based pricing signals , and ( c ) incorporate a specific investment plan which includes syndication of the investment , if applicable , and a specific exit strategy . portfolio management includes restructuring / special assets ( randy maffett / dick lydecker ) and capital structuring ( andrea reed ) . steve pruett ( energy capital resources ) , chuck ward ( generation investments ) , don miller ( merchant generation ) , and chris helfrich ( coal and industrial ) will continue to be responsible for day to day asset management for performing investments and will report to their respective origination units with a dual report to jeff . jeff will retain his corporate development and principal investments activities . commodity structuring : commodity structuring including berney aucoin ( power ) and ed mcmichael ( gas ) will report to janet dietrich . janet will retain responsibility for east midstream origination . commodity structuring will continue to work to facilitate and structure the highest priority and highest value transactions across the entire ena organization . technical / oec : the technical group ( wayne mays / bob virgo ) , which provides technical support to industrial and power generation asset development activities , and oec ( lead by mark dobler ) will report directly to the ena office of the chairman . in addition to these changes , joe deffner has been named ena  , s chief financial officer and will head ena treasury . in this role he will be responsible for managing ena  , s balance sheet and the sourcing of capital in the bank and capital markets . joe will report jointly to the ena office of the chairman and to enron corp . global finance .",0
5012,"
Im feeling a bit farklempt having spent the night at Todais with the
family so talk amongst yourself..here Ill give you a topicThe current state of IT can be thought of in terms of the Cold war with
the US and the UUSR being MS and Sun/IBM/OSS (does it matter which side
is which?), Apple as Cuba and the US legal system as the UN.Discuss.
",0
450,"congratulations ! winning notice from : the lottery coordinator , international promotions / prize award department dear winner results for category "" a "" draws congratulations to you as we bring to your notice , the results of the category "" a "" draws of crown global lottery international we are happy to inform you that you have emerged a winner under the third category , which is part of our promotional draws . the draws were held prior to your notification . participants were selected through a computer ballot system drawn from 4 , 000 , 000 names / email addresses of individuals and companies from america , asia , australia , africa , canada , europe , middle east , and new zealand as part of our international promotions program . you / your company , attached to ticket number 322 / 6181 - 22 , with serial number 92 - 71 drew the lucky numbers 19 , 21 , 25 , 30 , 41 , 44 ( 22 ) , and consequently won in the category "" a "" . you have therefore been awarded a lump sum pay out of $ 1 , 500 , 000 . 00 ( one million five hundred thousand united state dollars ) in cash , which is the wi ! ! nning payout for category "" a "" winners . this is from the total prize money ! of $ 4 , 500 , 000 . 00 shared among the 3 international winners in this category . congratulations ! your funds are now deposited with a bank , a reputable bank , insured in your name . in your best interest and also to avoid mix up of numbers and names of any kind , we request that you keep the entire details of your award strictly from public notice until the process of transferring your claims has been completed , and your funds remitted to your account . this is part of our security protocol to avoid double claiming or unscrupulous acts by participants / nonparticipants of this program . please contact your claims officer immediately , to begin your claims process ; mr . wilson souza . claiming officer crown global lottery international email : crownlotto 203 @ netscape . net for due processing and remittance of your prize money to a designated account of your choice . remember , you must contact your claims agent not later than two weeks after the receipt of this mail . after this date , all funds will be returned as unclaimed . note : for easy reference and identification find below your reference and batch numbers . note that you are to forward this email to the agents in your first correspondence with them , whether by email . reference number : gli / clol / cul 7 - c 839213801 batch number : 1833 - thmuha congratulations once again from all our staff and thank you for being part of our promotions program . mrs . maartje nabi . lottery coordinator , sent throu mala - hierba . net webmail system . . .",1
14679,"NOW ON SALE FOR $129.00Â  10 100 MG TABLETS************MEN'S  VIAGRA *******************VIAGRA
PropeciaWOMEN'S
Ortho Tri-Cyclen
Vaniqa
Renova
Retin-Ahttp://myrxexpress.com/index.asp?affiliate=CHOM33
WEIGHT LOSS
XenicalGENERAL
Valtrex
Acyclovir
ZybanBEST PRICES FAST DELIVERY
NO CONSULTATION FEE!
NO DISPERSION FEE!
NO TRICKS !!!
THE PRICE YOU SEE IS THE PRICE YOU PAY! CHOOSE YOUR OWN SHIPPING METHOD AND SAVE MONEY!
TRACK YOUR ORDER FROM THE MOMENT IT IS PLACED UNTIL DELIVERY.
OUR US LICENSED PHYSICIANS WILL REVIEW YOUR ORDER AND
IF APPROVED YOUR ORDER WILL BE SHIPPED BY OUR US LICENSED PHARMACY.
NO CHARGES WILL BE APPLIED UNLESS YOU ARE APPROVED.
Click here to order now. http://myrxexpress.com/index.asp?affiliate=CHOM33
Â 
If you received this email in error we apologize for any inconvenience To  be removed from
our mailing list please Click Here mailto:ttessr@hotmail.com?Subj=Remove address 
to send email with the subject remove
Sorry for any inconvenience.  All removal requests are handled as soon as possibleÂ hcpfakmooysjlmqrudocrqrah-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",1
17794,"re : urgent deadline : rsvp by jan 22 nd : invitation to 2001 energy financeconference feb . 22 - 23 , 2001 - the university of texas at austin fyi - - - - - - - - - - - - - - - - - - - - - - forwarded by karen marshall / hou / ect on 01 / 18 / 2001 03 : 07 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" angela dorsey "" on 01 / 18 / 2001 02 : 53 : 59 pm to : cc : subject : re : urgent deadline : rsvp by jan 22 nd : invitation to 2001 energy financeconference feb . 22 - 23 , 2001 - the university of texas at austin karen , thanks for the extra support in getting the word out . i ' ve had a couple rsvp ' s from enron . sincerely , angela - - - - - original message - - - - - from : karen . marshall @ enron . com [ mailto : karen . marshall @ enron . com ] sent : wednesday , january 17 , 2001 7 : 59 pm to : david . haug @ enron . com ; gary . hickerson @ enron . com ; cchilde @ enron . com ; thomas . suffield @ enron . com ; ben . f . glisan @ enron . com ; ermes . melinchon @ enron . com ; hal . elrod @ enron . com ; clay . spears @ enron . com ; kelly . mahmoud @ enron . com ; ellen . fowler @ enron . com ; kevin . kuykendall @ enron . com ; fred . mitro @ enron . com ; kyle . kettler @ enron . com ; jeff . bartlett @ enron . com ; paul . j . broderick @ enron . com ; john . house @ enron . com ; george . mccormick @ enron . com ; guido . caranti @ enron . com ; ken . sissingh @ enron . com ; gwynn . gorsuch @ enron . com ; mark . gandy @ enron . com ; shawn . cumberland @ enron . com ; jennifer . martinez @ enron . com ; sean . keenan @ enron . com ; webb . jennings @ enron . com ; brian . hendon @ enron . com ; billy . braddock @ enron . com ; paul . burkhart @ enron . com ; garrett . tripp @ enron . com ; john . massey @ enron . com ; v . charles . weldon @ enron . com ; phayes @ enron . com ; ross . mesquita @ enron . com ; david . mitchell @ enron . com ; brian . kerrigan @ enron . com ; mark . gandy @ enron . com ; jennifer . martinez @ enron . com ; sean . keenan @ enron . com ; webb . jennings @ enron . com ; brian . hendon @ enron . com ; billy . braddock @ enron . com ; garrett . tripp @ enron . com ; john . massey @ enron . com ; v . charles . weldon @ enron . com ; phayes @ enron . com ; ross . mesquita @ enron . com ; david . mitchell @ enron . com ; christie . patrick @ enron . com ; michael . b . rosen @ enron . com ; cindy . derecskey @ enron . com cc : elyse . kalmans @ enron . com ; richard . causey @ enron . com ; sally . beck @ enron . com ; vince . j . kaminski @ enron . com ; jeffrey . a . shankman @ enron . com ; angela dorsey subject : urgent deadline : rsvp by jan 22 nd : invitation to 2001 energy financeconference feb . 22 - 23 , 2001 - the university of texas at austin the $ 500 registration fee is waived for any enron employee who wishes to attend this conference because of our relationship with the school . please forward this information to your managers and staff members who would benefit from participating in this important conference . ( note : vince kaminski is a panellist for the risk management session 3 . ) please note : the deadline for rsvp & hotel reservations is monday , january 22 nd don ' t miss this opportunity ! should you have any questions , please feel free to contact me at ext . 37632 . karen - - - - - - - - - - - - - - - - - - - - - - forwarded by karen marshall / hou / ect on 01 / 11 / 2001 07 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" angela dorsey "" on 01 / 10 / 2001 03 : 06 : 18 pm to : "" angela dorsey "" cc : "" ehud ronn "" , "" sheridan titman ( e - mail ) "" subject : invitation to 2001 energy finance conference - the university of texas at austin colleagues and friends of the center for energy finance education and research ( cefer ) : happy new year ! hope you all had a wonderful holiday season . on behalf of the university of texas finance department and cefer , we would like to cordially invite you to attend our : 2001 energy finance conference austin , texas february 22 - 23 , 2001 hosted by the university of texas finance department center for energy finance education and research dr . ehud i . ronn and dr . sheridan titman are currently in the process of finalizing the details of the conference agenda . we have listed the agenda outline below to assist you in your travel planning . each conference session will be composed of a panel discussion between 3 - 4 guest speakers on the designated topic . as supporters of the center for energy finance education and research , representatives of our trustee corporations ( enron , el paso , reliant , conoco , and southern ) will have the $ 500 conference fee waived . the conference package includes thursday evening ' s cocktails & dinner and hotel / ut shuttle service , as well as friday ' s conference meals , session materials and shuttle service . travel to austin and hotel reservations are each participant ' s responsibility . a limited number of hotel rooms are being tentatively held at the radisson hotel on town lake under the group name "" university of texas finance department "" for the nights of thursday , 2 / 22 / 01 and friday , 2 / 23 / 01 ( the latter evening for those who choose to stay in austin after the conference ' s conclusion ) . to guarantee room reservations , you will need to contact the radisson hotel at ( 512 ) 478 - 9611 no later than monday , january 22 nd , and make your reservations with a credit card . please let me know when you have made those arrangements so that i can make sure the radisson gives you the special room rate of $ 129 / night . please rsvp your interest in attending this conference no later than january 22 nd to angela . dorsey @ bus . utexas . edu , or ( 512 ) 232 - 7386 , as seating availability is limited . please feel free to extend this invitation to your colleagues who might be interested in attending this conference . center for energy finance education and research program of the 2001 energy finance conference february 22 - 23 , 2001 thursday , feb 22 : 3 : 00 p . m . reserved rooms at the radisson hotel available for check - in 5 : 30 p . m . bus will pick up guests at the radisson for transport to ut club * 6 : 00 p . m . cocktails , ut club 9 th floor 7 : 00 p . m . dinner , ut club 8 : 00 p . m . keynote speaker 9 : 00 p . m . bus will transport guests back to hotel friday , feb 23 : 7 : 45 a . m . bus will pick up at the radisson for transport to ut 8 : 30 a . m . session 1 - real options panelists : jim dyer , ut ( chair ) sheridan titman , ut john mccormack , stern stewart & co . 10 : 00 a . m . coffee break 10 : 15 a . m . session 2 - deregulation panelists : david eaton , ut ( chair ) david spence , ut jeff sandefer , sandefer capital partners / ut peter nance , teknecon energy risk advisors 11 : 45 a . m . catered lunch & keynote speaker 1 : 30 p . m . guest tour - eds financial trading & technology center 2 : 00 p . m . session 3 - risk management panelists : keith brown , ut ( chair ) vince kaminski , enron alexander eydeland , southern co . ehud i . ronn , ut 3 : 30 p . m . snack break 3 : 45 p . m . session 4 - globalization of the energy business panelists : laura starks , ut ( chair ) bob goldman , conoco ray hill , southern co . 5 : 15 p . m . wrap - up 5 : 30 p . m . bus picks up for transport to airport / dinner 6 : 30 p . m . working dinner for senior officers of energy finance center trustees * we have made arrangements to provide shuttle service between the radisson hotel and ut during the conference . however , if you choose to stay at an alternative hotel , then transportation to conference events will become your responsibility . * * * * * * * * * * * * * * angela dorsey assistant director center for energy finance education & research the university of texas at austin department of finance , cba 6 . 222 austin , tx 78712 angela . dorsey @ bus . utexas . edu * * * * * * * * * * * * * *",0
10269,because she wanted it agave city change what time varou luck is the residue of design . - branch rickey - former owner of the brooklyn dodger baseball team but the gift is nothing without work . - emile zola ( 1840 - 1902 ) distrust any enterprise that requires new clothes . - henry david thoreau ( 1817 - 1862 ),1
15299,"> I wonder if the focus of spambayes ought not to be a classifier that
> leaves the fetching and feeding of messages to auxillary code? That
> way, it could be dropped into whatever harness that suited the
> user's situation.I see no reason to restrict the project to developing the classifier
and leave the deployment to others.  Attempts at deployment in the
real world will surely provide additional feedback for the classifier.--Guido van Rossum (home page: http://www.python.org/~guido/)
",0
453,"ut resumes rick , sally , brent , and hunter : each of you should have already received our stack of resumes for review . i am attaching an excel spreadsheet which includes the names of all the attendees from our general presentation . it is relatively sloppy , but the information is there . you will be able to search by name to epedite the process . i have included a column whih indicates an "" * "" asterisk to let you know that particular candidate was targeted by our team members at the event , or that the candidate has sent a follow - up e - mail to me expressing interest . i hope this helps . i know the turn - around time is far too quick , but please have the decisions back to donna by noon tomorrow . let me know if i can help in any other way . thank you ! ! ! ! lexi 3 - 4585",0
18466,playful asian cutie ! this damn sexy cutie is waiting for you to join the action ! all inside ! remove your email,1
15905,"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1006jm@jmason.org changed:           What    |Removed                     |Added
----------------------------------------------------------------------------
             Status|NEW                         |ASSIGNED------- Additional Comments From jm@jmason.org  2002-10-03 13:29 -------
1. Use of $Config is gradually being removed, thankfully.  I don't want
to see any of that stuff in there if it acn be avoided, as different
perl versions jsut vary so much in that stuff.2. perl has no concept of where the rules could be -- unless they're in
the perl libdir (/usr/lib/perl5/site_perl/5.x.x/foo).  Perl does not
know about the existence of /usr/share or /etc.  Used to use /usr/lib/perl5
for storing rules, and it was actually *much worse* than it is now. So
we need an out-of-band way to tell SA where to find this stuff. that's
the problem!3. try ""perl Makefile.PL < /dev/null"" to allow bots to build it.I think I might be missing some details of what you're peeved about,
though... could you elaborate specifically?
------- You are receiving this mail because: -------
You are the assignee for the bug, or are watching the assignee.
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel
",0
17084,"asia - pacific language special issue call for papers special issue : "" language research in the pacific - asia region "" http : / / hiplab . newcastle . edu . au / pacific / language / south pacific journal of psychology http : / / hiplab . newcastle . edu . au / pacific / language editorial group : max coltheart ( behavioural science , macquarie ) malti patel ( computing , macquarie ) marcus taft ( psychology , new south wales ) paul watters ( psychology , newcastle ) . on behalf of the editorial board of the south pacific journal of psychology , the language editorial group is soliciting contributions for a special issue , volume 10 ( 2 ) , on language research in the pacific - asia region . the high density of indigenous and non-indigenous languages spoken and written in the pacific - asia region makes it a fertile area for language research , especially in psycholinguistics and sociolinguistics . in addition , important advances in more general areas of language processing and linguistics , such as the computer modelling of language , are increasingly being made in the pacific - asia region . this special issue is intended as an inter-disciplinary showcase for research on all aspects of language being conducted in the region . all submissions will be peer-reviewed . the special issue will also be technologically innovative , with both paper and full-article electronic formats available to subscribers . papers should be written in apa style , doubled spaced , and submitted in triplicate to : paul a . watters department of computing school of mathematics , physics , computing and electronics macquarie university nsw 2109 australia alternatively , manuscripts prepared in text , adobe postscript or acrobat , or microsoft word format can be submitted electronically to pwatters @ mpce . mq . edu . au using an appropriate encoding format ( uuencode or metamail ) . the deadline for submission is 31st august , 1998 , with the special issue available in november / december , 1998 .",0
18070,"aggressive investors information west , vcsc - brand new stock for your attention vocaiscape inc - the stock symbo | is : vcsc breaking news released by the company on friday after the ciose - watch out the stock go crazy next week . current price : $ 0 . 175 projected specuiative price in next 5 days : $ o . 42 projected speculative price in next 15 days : $ 0 . 55 vocalscape networks inc . is buiiding a company that ' s revolutionizing the telecommunications industry with the most affordabie phone systems , hardware , oniine software , and rates in canada and the us . vocaiscape , a company with globa | reach , is receiving international attention for the development of voice over ip ( voip ) application soiutions , including the award - w i n ning eyefontm , a softphone for real - time pc - to - phone . we are an advanced implementer of pbx systems for companies , call centers , itsps and service providers . vocaiscape has created software and interactive soiutions revolving around gioba | communications and data voice convergence . companies use vocaiscape for voice over internet protoco | appiications like ip pbxs , softswitches , pc 2 phone and web 2 phone , providing real - time human interaction and information delivery over the internet . through vocalscape ' s soiutions , businesses can offer a quaiity voice service to anywhere in the world at rates that are significantiy | ower than current long distance charges . we develop software to run voip networks , and seil , instal | and service our own branded voip gateways and gatekeeper control software . we aiso | icense our software to customers who want to brand their own voip solutions . vocalscape is committed to making great technoiogy ; chailenging the status quo , and buiiding a 21 st century company that changes the way businesses communicate and interact through the internet . current price : $ o . 175 projected specuiative price in next 5 days : $ 0 . 42 projected specuiative price in next 15 days : $ o . 55 check out the breaking news for vcsc at finance . yahoo . com read the | egal notes before you do anything else : information within this email contains "" forward | ooking statements "" within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements that express or involve discussions with respect to predictions , goais , expectations , beiiefs , pians , projections , objectives , assumptions or future events or performance are not statements of historical fact and may be "" forward looking statements . "" forward | ooking statements are based on expectations , estimates and projections at the time the statements are made that invoive a number of risks and uncertainties which couid cause actua | results or events to differ materiaily from those presentiy anticipated . forward looking statements in this action may be identified through the use of words such as : "" projects "" , "" foresee "" , "" expects "" , "" estimates , "" "" believes , "" "" understands "" "" wiil , "" "" part of : "" anticipates , "" or that by statements indicating certain actions "" may , "" "" could , "" or "" might "" occur . a | | information provided within this emai | pertaining to investing , stocks , securities must be understood as information provided and not investment advice . emerging equity alert advises ail readers and subscribers to seek advice from a registered professional securities representative before deciding to trade in stocks featured within this emai | . none of the materia | within this report sha | | be construed as any kind of investment advice . please have in mind that the interpretation of the witer of this newsietter about the news pubiished by the company does not represent the company officia | statement and in fact may differ from the rea | meaning of what the news reiease meant to say . look the news release by yourself and judge by yourseif about the details in it . in compliance with section 17 ( b ) , we disciose the holding of vcsc shares prior to the publication of this report . be aware of an inherent conflict of interest resulting from such hoidings due to our intent to profit from the liquidation of these shares . shares may be sold at any time , even after positive statements have been made regarding the above company . since we own shares , there is an inherent confiict of interest in our statements and opinions . readers of this publication are cautioned not to place undue reiiance on forward - | ooking statements , which are based on certain assumptions and expectations involving various risks and uncertainties , that couid cause results to differ materialiy from those set forth in the forward - looking statements . please be advised that nothing within this emai | shall constitute a soiicitation or an invitation to get position in or sell any security mentioned herein . this newsietter is neither a registered investment advisor nor affiiiated with any broker or dealer . this newsletter was paid $ 49 ooo from third party to send this report . al | statements made are our express opinion oniy and should be treated as such . we may own , take position and sel | any securities mentioned at any time . this report inciudes forward - looking statements within the meaning of the private securities litigation reform act of 1995 . these statements may include terms as "" expect "" , "" beiieve "" , "" may "" , "" will "" , "" move "" , "" undervalued "" and "" intend "" or similar terms . if you wish to stop future mailings , or if you feel you have been wrongfuily piaced in our l i s t , piease go here ( - aol 978987 sdfuoisduf . com / optl / rm . html - )",1
7646,portland promo from tim belden - portland promo . doc,0
14095,"PUBLIC ANNOUNCEMENT:The new domain names are finally available to the general public at discount prices. Now you can register one of the exciting new .BIZ or .INFO domain names, as well as the original .COM and .NET names for just $14.95. These brand new domain extensions were recently approved by ICANN and have the same rights as the original .COM and .NET domain names. The biggest benefit is of-course that the .BIZ and .INFO domain names are currently more available. i.e. it will be much easier to register an attractive and easy-to-remember domain name for the same price.  Visit: http://www.affordable-domains.com today for more info.
 
Register your domain name today for just $14.95 at: http://www.affordable-domains.com. Registration fees include full access to an easy-to-use control panel to manage your domain name in the future.
 
Sincerely,
 
Domain Administrator
Affordable Domains
To remove your email address from further promotional mailings from this company, click here:
http://www.centralremovalservice.com/cgi-bin/domain-remove.cgi
47
3425bIVX9-576TTPZ2202wRsT2-106BzwN7680xwac1-861Uzkc5802cqaK9-865syeF3453GTvsl72",1
17678,"query : international congress of linguists does anyone have information about the next international congress of linguists in paris in 1997 ? who is the contact person ( email address ) ? thank you , dieter stein anglistik iii universitaetsstr . 1 40225 duesseldorf germany stein @ mail . rz . uni-duesseldorf . de",0
4754,"list administrator, your authorization is requested for the following mailing list posting: List: IIU@iiu.taint.org From: emailharvest@email.com Subject: Harvest lots of E-mail addresses quickly ! Reason: Post by non-member to a members-only listAt your convenience, visit: http://iiu.taint.org/mailman/admindb/iiu to approve or deny the request.",0
16216,"functions of language www home page content - length : 1277 the journal devoted to functional approaches to language , * functions of language * , now has its own 3w home page . the url is : http : / / allserv . rug . ac . be / ~ dnoel / folhome . html there you will find links to the journal 's statement of purpose , some notes for contributors , its style sheet , and the tables of contents of past and forthcoming issues . do have a look ! dirk noel contragram dept . of english university of gent rozier 44 b-9000 gent belgium phone : + 32 9 264 3789 fax : + 32 9 264 4179 e - mail : dirk . noel @ rug . ac . be",0
8698,"
I have a couple of small issues, and I'm not sure if their exmh issues
or my setup issues.First, when I try and run exmh with wish from tk8.4.0 it seems to take
forever to start, but with wish from tk8.a.4 it starts in a snap.Using the latest CVS, when I open exmh and the folder I'm in has unseen
messages and I hit next, exmh changes to the next folder with unseen messages
rather than to the first unseen in the current folder.Finally, when I reach the end of the messages in a folder and go on to
the next unseen, exmh always goes back to inbox (which has no unseen
messages) rather than the next folder with unseen messages.  (When I 
goto next from inbox it does go where I would think it should go).Just wanted to let you know what I'm seeing and find out if I'm expecting
some different than I should be.Thanks for all the effortJim
_______________________________________________
Exmh-workers mailing list
Exmh-workers@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-workers
",0
